,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_4.994505115855,0.1014412918982186,0.04725231255822776,0.4050320204878583,0.20993440859339518,0.0,0.2784466085046149,0.534467873047256
pSA_5.170920242897,0.10224698322260477,0.04669643975501694,0.40233594855253607,0.20654618313813963,0.0,0.2768551877164771,0.5302681738819789
pSA_5.353566677411,0.10241547124736108,0.04620131105738824,0.39869641192480365,0.20366406435911927,0.0,0.27825177897535747,0.5271261068244859
pSA_5.542664520663,0.10385616990413787,0.045885631670347544,0.3961725546996132,0.20187994255203692,0.0,0.27929787163300074,0.5250861885450386
pSA_5.738441648302,0.10515262477784293,0.04560115898881724,0.39368749717281715,0.20044314133338983,0.0,0.27935681756909575,0.5226925768175087
pSA_5.941133984965,0.10818248769775349,0.04558910112030163,0.3924848001388184,0.20079170135311905,0.0,0.2792241492262239,0.5218503149212396
pSA_6.150985788580,0.11106956859643284,0.045542660810761554,0.390749485723435,0.20098270025734574,0.0,0.27969835085862405,0.5208746239440898
pSA_6.368249944719,0.11682088282184903,0.04549122993701575,0.390015163328333,0.20078909834167494,4.035557047611021e-05,0.28003438500634326,0.5204299645997932
pSA_6.593188271334,0.12200618831490966,0.045625480878677654,0.3900460239485716,0.2017286911582111,0.0,0.2813409113314821,0.5215199651243694
pSA_6.826071834272,0.12467781091579543,0.0459914976369114,0.3904879686369533,0.20448207428020668,0.0,0.2819200920942395,0.5232329411252455
pSA_7.067181273927,0.12835157226002777,0.04644962539628824,0.3925751408427245,0.2075621201021575,6.323799486425508e-06,0.2809395842142482,0.5254753323681831
pSA_7.316807143427,0.1330054169149106,0.046823566669908105,0.39556949221217325,0.2097811558258978,0.0,0.2786260491144305,0.527366885340522
pSA_7.575250258772,0.14172357389013635,0.04692439856329233,0.39872531143572265,0.20957248590160907,0.0,0.2778428707482417,0.5292439528725088
pSA_7.842822061338,0.15058895155844512,0.04712277424769781,0.40331184369094947,0.20964597020473025,5.939619807284752e-06,0.2770221439877603,0.5323092563344451
pSA_8.119844993184,0.157402503402529,0.04750450944171612,0.40759899577345854,0.2110556254094646,0.0,0.2785726686100316,0.5369209905274952
pSA_8.406652885618,0.16319203019050707,0.04805623811968043,0.41108688436580776,0.21410885667567836,3.654601850162909e-05,0.2803055258511339,0.5416698423974196
pSA_8.703591361485,0.17282518035146538,0.0484531376040171,0.4138996811414983,0.21623676261212335,0.0,0.281169884189118,0.5450942921448799
pSA_9.011018251665,0.1827540658028246,0.04866768328053529,0.4173473070332361,0.21666752604069509,0.0,0.2819830256762637,0.5483046765239468
pSA_9.329304026285,0.19458450998189625,0.049113476283744115,0.4218934164644428,0.21860307592659373,4.730379670208441e-05,0.28259231129406026,0.5528469736742493
pSA_9.658832241159,0.20864587325167266,0.049343480775712545,0.42620573746781093,0.21882026406575847,0.0,0.28365361208008455,0.5567701592779267
pSA_10.000000000000,0.22200372963056286,0.049804844146857326,0.4279035764265772,0.22181916914593527,0.0,0.2850093191953625,0.5599424314583176
